order_id,customer_id,order_date,order_total,order_status,channel
2022656,29595,2026-08-09,492.65,placed,mobile_app
2022657,45977,2026-08-24,483.07,shipped,web
2022658,30862,2026-08-19,203.69,shipped,mobile_app
2022659,22434,2026-08-26,267.24,delivered,mobile_app
2022660,2583,2026-08-07,58.28,delivered,marketplace
2022661,44063,2026-08-07,290.34,placed,mobile_app
2022662,33613,2026-08-25,463.24,delivered,web
2022663,38904,2026-08-11,155.78,shipped,web
2022664,8631,2026-08-05,203.37,delivered,phone
2022665,43228,2026-08-11,447.57,returned,web
2022666,9236,2026-08-07,97.96,returned,mobile_app
2022667,17473,2026-08-18,157.08,delivered,web
2022668,40505,2026-08-23,114.0,returned,web
2022669,5920,2026-07-30,469.99,delivered,phone
2022670,28151,2026-08-26,368.78,delivered,web
2022671,12965,2026-08-20,354.59,delivered,phone
2022672,18428,2026-08-01,353.79,placed,mobile_app
2022673,34255,2026-07-29,275.07,placed,mobile_app
2022674,6468,2026-08-14,16.02,placed,web
2022675,15870,2026-07-28,42.1,delivered,marketplace
2022676,5015,2026-08-05,213.66,returned,phone
2022677,12668,2026-08-08,291.29,placed,mobile_app
2022678,17789,2026-08-09,246.98,placed,phone
2022679,1356,2026-08-17,271.72,placed,phone
2022680,29536,2026-08-05,420.68,shipped,web
2022681,45570,2026-07-28,162.57,shipped,marketplace
2022682,5601,2026-07-30,259.43,returned,phone
2022683,36047,2026-08-09,54.38,placed,mobile_app
2022684,22903,2026-08-04,213.48,shipped,mobile_app
2022685,33248,2026-08-12,326.19,returned,web
2022686,9234,2026-07-29,488.73,delivered,mobile_app
2022687,48739,2026-08-17,127.84,returned,mobile_app
2022688,24109,2026-08-07,430.8,returned,phone
2022689,30956,2026-07-29,137.56,delivered,mobile_app
2022690,46400,2026-07-30,206.42,returned,mobile_app
2022691,9742,2026-08-05,30.98,placed,phone
2022692,46868,2026-07-29,403.74,shipped,phone
2022693,26163,2026-08-10,276.13,delivered,marketplace
2022694,34802,2026-07-30,236.3,returned,marketplace
2022695,45901,2026-08-15,86.51,returned,marketplace
2022696,8943,2026-08-21,381.8,shipped,mobile_app
2022697,41102,2026-08-09,118.49,placed,mobile_app
2022698,29869,2026-08-06,126.98,shipped,phone
2022699,4414,2026-07-30,290.81,delivered,phone
2022700,19557,2026-08-06,157.49,delivered,marketplace
2022701,38066,2026-07-29,137.56,placed,phone
2022702,6342,2026-08-11,435.07,shipped,mobile_app
2022703,35532,2026-07-28,320.76,shipped,web
2022704,19947,2026-08-03,434.45,delivered,marketplace
2022705,12898,2026-08-24,81.05,placed,phone
2022706,9320,2026-08-01,404.14,placed,marketplace
2022707,11528,2026-08-06,302.42,delivered,phone
2022708,12990,2026-08-16,471.75,returned,marketplace
2022709,12304,2026-08-25,276.46,placed,mobile_app
2022710,45255,2026-08-05,373.56,placed,phone
2022711,7618,2026-08-22,386.14,shipped,marketplace
2022712,12191,2026-08-06,62.84,shipped,web
2022713,15890,2026-08-22,413.33,placed,marketplace
2022714,66,2026-08-08,465.68,returned,marketplace
2022715,26849,2026-08-23,193.06,shipped,web
2022716,31407,2026-08-23,466.32,returned,web
2022717,37395,2026-08-15,416.78,shipped,web
2022718,46359,2026-07-29,496.51,delivered,web
2022719,2309,2026-08-22,463.42,returned,marketplace
2022720,22140,2026-08-03,69.4,placed,web
2022721,21823,2026-08-04,159.24,returned,marketplace
2022722,14968,2026-08-07,43.93,shipped,mobile_app
2022723,28106,2026-08-14,183.84,shipped,mobile_app
2022724,45216,2026-08-18,43.81,shipped,marketplace
2022725,12089,2026-08-09,376.83,placed,marketplace
2022726,39016,2026-08-08,245.63,delivered,marketplace
2022727,34765,2026-08-18,61.93,placed,phone
2022728,32360,2026-08-21,195.43,shipped,marketplace
2022729,33276,2026-08-21,307.81,delivered,phone
2022730,45168,2026-08-17,192.96,placed,marketplace
2022731,5691,2026-08-08,31.05,placed,web
2022732,198,2026-08-04,468.65,shipped,mobile_app
2022733,32498,2026-07-30,193.51,returned,web
2022734,41726,2026-08-25,414.28,delivered,web
2022735,45916,2026-08-26,169.52,returned,marketplace
2022736,10378,2026-08-19,198.95,delivered,phone
2022737,21515,2026-08-24,384.13,delivered,mobile_app
2022738,45716,2026-08-14,45.64,placed,web
2022739,14211,2026-08-08,344.38,placed,web
2022740,14238,2026-08-14,411.73,shipped,web
2022741,39436,2026-08-05,43.2,placed,marketplace
2022742,38259,2026-08-06,39.61,delivered,phone
2022743,45925,2026-08-06,340.54,delivered,phone
2022744,10852,2026-08-26,169.38,shipped,mobile_app
2022745,25874,2026-08-06,284.62,returned,web
2022746,31389,2026-08-21,166.99,returned,mobile_app
2022747,28736,2026-07-28,410.74,returned,marketplace
2022748,35557,2026-08-26,302.03,returned,web
2022749,38390,2026-08-05,421.94,delivered,marketplace
2022750,19757,2026-08-17,125.29,shipped,phone
2022751,18789,2026-08-22,353.94,placed,web
2022752,14915,2026-08-22,215.43,returned,phone
2022753,9258,2026-08-21,482.94,shipped,marketplace
2022754,47579,2026-08-17,227.24,returned,marketplace
2022755,19617,2026-08-07,230.86,shipped,mobile_app
2022756,20809,2026-08-03,283.98,shipped,web
2022757,26259,2026-08-16,425.01,returned,phone
2022758,30516,2026-08-13,137.57,delivered,marketplace
2022759,14627,2026-08-17,91.33,placed,phone
2022760,35301,2026-08-10,460.84,shipped,marketplace
2022761,35904,2026-08-06,478.64,shipped,web
2022762,17977,2026-08-16,344.37,returned,web
2022763,23976,2026-08-12,137.92,placed,mobile_app
2022764,15751,2026-08-04,236.73,returned,marketplace
2022765,3935,2026-08-20,95.95,delivered,web
2022766,13782,2026-08-26,104.13,returned,web
2022767,32380,2026-08-01,183.76,shipped,web
2022768,1972,2026-07-31,266.0,returned,mobile_app
2022769,41984,2026-08-26,87.93,shipped,marketplace
2022770,17266,2026-08-01,156.17,placed,mobile_app
2022771,12519,2026-08-18,402.23,delivered,marketplace
2022772,9769,2026-08-21,377.34,shipped,phone
2022773,10112,2026-08-19,36.14,returned,mobile_app
2022774,33332,2026-08-25,311.64,returned,marketplace
2022775,26365,2026-08-10,223.67,delivered,phone
2022776,49022,2026-08-09,160.94,delivered,web
2022777,15264,2026-08-21,450.17,returned,marketplace
2022778,5138,2026-08-17,21.61,delivered,web
2022779,47710,2026-08-08,276.44,shipped,phone
2022780,43973,2026-08-06,224.53,delivered,phone
2022781,35460,2026-08-03,262.52,delivered,mobile_app
2022782,45346,2026-08-12,188.16,delivered,phone
2022783,35736,2026-08-22,87.42,placed,marketplace
2022784,16507,2026-08-21,39.59,delivered,web
2022785,36371,2026-08-07,116.55,shipped,web
2022786,30586,2026-08-21,148.81,shipped,mobile_app
2022787,21904,2026-08-13,474.07,returned,web
2022788,10514,2026-07-30,452.15,shipped,web
2022789,11325,2026-08-27,421.83,shipped,web
2022790,45125,2026-07-29,497.08,placed,mobile_app
2022791,24156,2026-08-09,169.76,placed,phone
2022792,37629,2026-08-11,308.58,shipped,mobile_app
2022793,6168,2026-08-11,348.31,shipped,web
2022794,42019,2026-08-02,152.33,placed,phone
2022795,18317,2026-08-11,230.38,delivered,mobile_app
2022796,26466,2026-08-15,389.51,returned,marketplace
2022797,12191,2026-08-15,426.88,returned,marketplace
2022798,39357,2026-08-25,444.01,placed,web
2022799,7636,2026-08-16,43.73,delivered,marketplace
2022800,18903,2026-08-15,75.21,shipped,marketplace
2022801,37528,2026-08-21,284.5,delivered,web
2022802,6077,2026-08-13,111.4,placed,web
2022803,46886,2026-08-27,348.25,delivered,marketplace
2022804,4056,2026-08-22,264.31,placed,phone
2022805,11462,2026-07-31,349.89,placed,mobile_app
2022806,2962,2026-08-03,416.62,placed,web
2022807,2376,2026-08-27,308.38,delivered,mobile_app
2022808,26443,2026-08-01,396.6,shipped,marketplace
2022809,41783,2026-08-04,310.8,shipped,web
2022810,18073,2026-08-18,110.42,shipped,marketplace
2022811,15446,2026-08-06,152.59,placed,phone
2022812,11397,2026-08-02,400.5,delivered,phone
2022813,7177,2026-08-23,424.16,placed,web
2022814,40534,2026-08-20,132.49,shipped,mobile_app
2022815,30183,2026-08-11,25.54,delivered,web
2022816,31813,2026-07-30,417.88,delivered,web
2022817,11517,2026-08-03,454.01,placed,mobile_app
2022818,27824,2026-08-18,57.41,returned,marketplace
2022819,24732,2026-08-18,401.36,delivered,web
2022820,8884,2026-08-20,135.86,returned,marketplace
2022821,4831,2026-07-28,314.75,placed,marketplace
2022822,5026,2026-08-14,78.6,shipped,phone
2022823,12574,2026-08-11,251.24,placed,phone
2022824,31129,2026-08-12,340.13,shipped,mobile_app
2022825,1936,2026-07-30,336.49,shipped,web
2022826,48198,2026-08-04,116.79,placed,mobile_app
2022827,35562,2026-08-14,9.76,returned,mobile_app
2022828,44428,2026-08-22,18.35,shipped,marketplace
2022829,97,2026-08-12,160.74,shipped,mobile_app
2022830,12959,2026-08-21,236.58,placed,mobile_app
2022831,36619,2026-08-08,274.27,shipped,marketplace
2022832,26484,2026-07-28,358.93,placed,marketplace
2022833,44130,2026-08-26,21.83,shipped,web
2022834,24043,2026-08-17,207.29,placed,web
2022835,6507,2026-08-21,71.18,returned,web
2022836,43878,2026-08-03,258.92,delivered,marketplace
2022837,22583,2026-08-18,400.92,placed,web
2022838,2461,2026-08-23,182.06,returned,phone
2022839,24542,2026-07-29,39.68,delivered,mobile_app
2022840,42490,2026-08-05,305.37,returned,phone
2022841,44487,2026-08-07,445.39,returned,mobile_app
2022842,14437,2026-08-05,234.31,returned,mobile_app
2022843,17623,2026-08-23,270.09,delivered,web
2022844,23885,2026-08-21,409.7,placed,mobile_app
2022845,48232,2026-08-24,474.54,shipped,marketplace
2022846,45622,2026-08-21,352.0,shipped,mobile_app
2022847,28851,2026-08-07,213.52,placed,phone
2022848,49434,2026-08-17,308.52,shipped,mobile_app
2022849,20159,2026-08-08,157.03,shipped,web
2022850,45203,2026-08-13,306.56,delivered,mobile_app
2022851,46949,2026-08-13,141.77,placed,marketplace
2022852,26403,2026-08-10,355.09,returned,web
2022853,14198,2026-08-07,464.77,delivered,mobile_app
2022854,44098,2026-08-01,378.6,shipped,mobile_app
2022855,37741,2026-07-31,124.25,placed,phone
2022856,48369,2026-08-14,343.16,returned,mobile_app
2022857,26609,2026-08-26,179.32,returned,marketplace
2022858,20348,2026-08-17,26.49,delivered,phone
2022859,28292,2026-08-26,140.29,shipped,marketplace
2022860,41571,2026-08-11,297.09,delivered,mobile_app
2022861,5803,2026-07-30,319.84,placed,phone
2022862,48110,2026-08-15,174.22,placed,mobile_app
2022863,17995,2026-08-02,438.12,delivered,web
2022864,13551,2026-08-13,385.03,shipped,phone
2022865,8500,2026-07-28,367.87,returned,marketplace
2022866,45988,2026-08-11,225.57,returned,web
2022867,5235,2026-07-30,74.99,returned,phone
2022868,9987,2026-08-23,84.05,placed,phone
2022869,16020,2026-08-23,66.57,placed,phone
2022870,35594,2026-08-14,475.99,placed,marketplace
2022871,11086,2026-08-06,315.3,returned,web
2022872,35707,2026-08-27,387.4,delivered,web
2022873,2745,2026-08-26,438.62,shipped,web
2022874,4318,2026-07-28,331.77,delivered,phone
2022875,49036,2026-07-31,95.59,placed,phone
2022876,4308,2026-08-25,132.73,delivered,web
2022877,1658,2026-08-15,395.44,delivered,mobile_app
2022878,6604,2026-07-30,63.68,shipped,web
2022879,2634,2026-08-01,454.11,shipped,mobile_app
2022880,14835,2026-08-08,403.59,shipped,marketplace
2022881,36200,2026-08-23,175.37,placed,marketplace
2022882,37274,2026-07-30,285.31,placed,mobile_app
2022883,10753,2026-08-18,376.7,returned,phone
2022884,46485,2026-08-14,84.23,delivered,mobile_app
2022885,41126,2026-08-13,394.96,delivered,web
2022886,18673,2026-08-21,399.56,returned,web
2022887,27639,2026-08-24,51.88,delivered,phone
2022888,39773,2026-07-31,220.68,shipped,phone
2022889,21043,2026-08-19,91.05,placed,web
2022890,43449,2026-08-18,214.06,returned,mobile_app
2022891,15033,2026-08-01,218.1,shipped,mobile_app
2022892,26066,2026-08-25,451.58,returned,phone
2022893,18753,2026-08-20,50.56,placed,web
2022894,977,2026-08-02,130.81,delivered,marketplace
2022895,44184,2026-08-24,122.68,shipped,phone
2022896,14932,2026-07-30,406.79,delivered,mobile_app
2022897,9627,2026-08-12,371.33,returned,web
2022898,13867,2026-08-24,46.53,shipped,marketplace
2022899,4636,2026-08-10,181.97,shipped,mobile_app
2022900,23087,2026-08-01,180.32,placed,phone
2022901,6439,2026-08-01,248.52,shipped,phone
2022902,9758,2026-08-13,411.87,delivered,phone
2022903,40158,2026-08-14,135.38,shipped,web
2022904,1745,2026-08-22,451.44,placed,mobile_app
2022905,43597,2026-08-17,292.43,returned,mobile_app
2022906,36202,2026-08-19,248.96,placed,web
2022907,6865,2026-08-17,354.19,returned,mobile_app
2022908,32256,2026-08-23,101.34,delivered,phone
2022909,17347,2026-08-02,344.69,placed,marketplace
2022910,44841,2026-08-15,296.54,shipped,mobile_app
2022911,48944,2026-08-11,432.76,placed,phone
2022912,48092,2026-08-10,468.53,returned,marketplace
2022913,7697,2026-08-20,495.49,returned,web
2022914,25951,2026-08-02,262.39,shipped,phone
2022915,39975,2026-08-13,342.11,shipped,marketplace
2022916,9244,2026-08-06,111.44,shipped,marketplace
2022917,47426,2026-08-03,318.02,delivered,phone
2022918,45870,2026-07-31,145.16,placed,phone
2022919,22349,2026-08-05,430.6,shipped,marketplace
2022920,40511,2026-08-02,441.16,placed,marketplace
2022921,18841,2026-08-04,188.14,shipped,web
2022922,48580,2026-08-09,419.62,returned,mobile_app
2022923,3611,2026-08-24,245.72,placed,phone
2022924,38325,2026-07-28,209.95,returned,web
2022925,3286,2026-08-26,111.46,shipped,web
2022926,35879,2026-08-10,430.22,returned,phone
2022927,9374,2026-08-05,153.29,placed,mobile_app
2022928,24,2026-08-14,108.86,shipped,phone
2022929,20766,2026-08-04,24.97,delivered,marketplace
2022930,32510,2026-08-11,190.21,delivered,web
2022931,39478,2026-08-16,389.68,delivered,marketplace
2022932,44179,2026-08-01,335.82,shipped,marketplace
2022933,3367,2026-08-07,266.06,shipped,web
2022934,3852,2026-08-17,18.05,delivered,marketplace
2022935,13765,2026-08-16,129.13,returned,web
2022936,42228,2026-08-22,20.36,delivered,web
2022937,48402,2026-08-16,157.08,delivered,phone
2022938,10032,2026-08-25,277.62,shipped,marketplace
2022939,43986,2026-08-09,388.33,shipped,web
2022940,7077,2026-08-01,159.65,delivered,marketplace
2022941,24343,2026-08-25,329.75,placed,phone
2022942,21776,2026-08-10,25.03,placed,phone
2022943,28925,2026-07-28,52.62,delivered,mobile_app
2022944,26811,2026-08-12,422.22,shipped,mobile_app
2022945,38082,2026-08-24,178.93,shipped,marketplace
2022946,10670,2026-08-22,339.1,shipped,web
2022947,2249,2026-08-11,133.19,delivered,mobile_app
2022948,12845,2026-08-24,167.63,returned,marketplace
2022949,48793,2026-08-20,63.68,delivered,phone
2022950,34228,2026-08-21,419.35,placed,marketplace
2022951,35259,2026-07-31,355.9,returned,mobile_app
2022952,40289,2026-08-10,120.7,returned,web
2022953,17067,2026-08-19,72.17,delivered,web
2022954,49946,2026-07-30,464.48,placed,mobile_app
2022955,38214,2026-08-13,291.97,placed,web
2022956,30853,2026-08-03,422.8,placed,phone
2022957,26731,2026-08-25,85.42,delivered,web
2022958,35418,2026-08-25,28.27,returned,marketplace
2022959,41470,2026-08-09,339.05,shipped,web
2022960,33675,2026-08-20,78.46,shipped,web
2022961,42698,2026-08-09,93.62,placed,marketplace
2022962,13062,2026-08-14,142.36,delivered,mobile_app
2022963,48504,2026-08-12,467.33,shipped,web
2022964,44905,2026-08-26,162.95,placed,phone
2022965,43398,2026-08-15,248.79,shipped,phone
2022966,37893,2026-08-23,109.55,placed,marketplace
2022967,29162,2026-08-21,58.52,delivered,mobile_app
2022968,26251,2026-08-13,85.81,delivered,phone
2022969,1373,2026-08-09,338.12,shipped,marketplace
2022970,20926,2026-08-20,478.9,placed,phone
2022971,41651,2026-08-07,243.19,delivered,web
2022972,11657,2026-08-12,248.83,returned,web
2022973,8367,2026-08-11,397.9,returned,phone
2022974,46372,2026-08-07,419.1,placed,phone
2022975,36709,2026-08-20,170.16,delivered,marketplace
2022976,40895,2026-08-17,441.7,returned,web
2022977,18270,2026-08-12,298.61,placed,marketplace
2022978,8491,2026-08-06,93.1,returned,mobile_app
2022979,38081,2026-08-11,75.72,delivered,phone
2022980,13171,2026-08-03,295.93,placed,mobile_app
2022981,45028,2026-08-13,318.67,returned,phone
2022982,2548,2026-08-17,291.13,shipped,marketplace
2022983,40090,2026-08-26,477.06,shipped,phone
2022984,46402,2026-08-03,304.22,placed,web
2022985,13824,2026-08-24,93.5,returned,web
2022986,7121,2026-08-04,385.97,delivered,web
2022987,17519,2026-08-22,14.85,returned,phone
2022988,33897,2026-08-07,323.73,placed,mobile_app
2022989,44785,2026-08-03,303.97,placed,web
2022990,42406,2026-08-19,397.89,placed,phone
2022991,4401,2026-08-06,412.72,returned,marketplace
2022992,21822,2026-08-21,310.68,shipped,web
2022993,221,2026-08-06,131.19,delivered,mobile_app
2022994,29670,2026-08-10,220.73,shipped,marketplace
2022995,20144,2026-07-30,75.2,shipped,mobile_app
2022996,3286,2026-08-11,483.17,returned,phone
2022997,45170,2026-08-04,144.02,returned,marketplace
2022998,28525,2026-08-06,318.18,returned,marketplace
2022999,21099,2026-08-23,321.2,placed,phone
2023000,4753,2026-07-29,223.96,returned,web
2023001,27471,2026-08-02,404.31,returned,web
2023002,15603,2026-08-13,38.01,shipped,mobile_app
2023003,3200,2026-08-03,431.86,placed,marketplace
2023004,39081,2026-07-29,178.38,shipped,marketplace
2023005,12807,2026-08-23,131.0,shipped,mobile_app
2023006,6367,2026-07-29,383.65,shipped,mobile_app
2023007,10781,2026-08-11,32.1,shipped,web
2023008,3657,2026-08-27,13.46,shipped,mobile_app
2023009,44392,2026-08-21,95.92,delivered,phone
2023010,6787,2026-08-06,95.31,delivered,marketplace
2023011,33603,2026-08-12,156.98,shipped,marketplace
2023012,45617,2026-08-17,314.6,returned,marketplace
2023013,48341,2026-08-08,329.2,delivered,marketplace
2023014,26073,2026-08-08,149.5,delivered,mobile_app
2023015,3949,2026-08-19,32.65,returned,phone
2023016,9094,2026-08-10,33.0,delivered,phone
2023017,38252,2026-07-30,192.57,delivered,marketplace
2023018,43891,2026-08-16,152.78,shipped,web
2023019,6960,2026-08-14,144.23,shipped,mobile_app
2023020,26292,2026-08-18,94.64,shipped,phone
2023021,36642,2026-08-24,71.4,shipped,mobile_app
2023022,37511,2026-08-17,202.83,placed,marketplace
2023023,47833,2026-08-20,54.5,placed,mobile_app
2023024,43906,2026-08-15,218.1,delivered,marketplace
2023025,28257,2026-08-16,135.43,shipped,mobile_app
2023026,8472,2026-08-24,86.19,returned,mobile_app
2023027,5258,2026-08-15,392.04,placed,web
2023028,30848,2026-08-16,90.03,placed,mobile_app
2023029,14954,2026-07-30,149.36,shipped,mobile_app
2023030,24569,2026-07-29,30.05,placed,marketplace
2023031,48669,2026-08-07,495.25,returned,web
2023032,27222,2026-08-08,353.22,shipped,mobile_app
2023033,23084,2026-07-28,8.95,delivered,phone
2023034,26695,2026-08-17,269.95,shipped,web
2023035,41893,2026-08-20,106.56,shipped,mobile_app
2023036,28616,2026-08-10,339.94,delivered,mobile_app
2023037,46436,2026-08-01,175.31,delivered,phone
2023038,2038,2026-08-12,194.21,returned,phone
2023039,26653,2026-08-16,401.41,shipped,web
2023040,17929,2026-08-08,154.65,shipped,phone
2023041,43337,2026-08-07,314.58,delivered,marketplace
2023042,39584,2026-08-07,202.24,placed,web
2023043,27040,2026-08-11,157.1,returned,mobile_app
2023044,16895,2026-08-10,256.95,placed,marketplace
2023045,14555,2026-08-08,14.29,delivered,phone
2023046,16646,2026-08-03,260.57,returned,web
2023047,13368,2026-08-14,363.46,delivered,web
2023048,34364,2026-08-23,110.43,returned,mobile_app
2023049,7778,2026-08-24,153.34,shipped,web
2023050,48474,2026-08-26,83.17,placed,marketplace
2023051,45753,2026-08-10,388.36,placed,web
2023052,30063,2026-07-30,249.97,shipped,web
2023053,23745,2026-08-11,143.11,delivered,phone
2023054,40947,2026-08-24,232.76,delivered,marketplace
2023055,13540,2026-08-20,308.37,shipped,web
2023056,49232,2026-08-03,136.08,returned,marketplace
2023057,38803,2026-08-05,334.95,placed,marketplace
2023058,32004,2026-08-05,268.55,placed,marketplace
2023059,8174,2026-08-10,321.3,delivered,marketplace
2023060,13572,2026-08-15,318.65,shipped,marketplace
2023061,38936,2026-07-31,271.37,shipped,mobile_app
2023062,21260,2026-08-24,325.36,returned,mobile_app
2023063,22133,2026-08-17,162.89,placed,web
2023064,43657,2026-08-02,255.84,shipped,mobile_app
2023065,10785,2026-08-02,126.23,delivered,marketplace
2023066,48801,2026-08-23,466.4,delivered,phone
2023067,44583,2026-08-15,364.13,delivered,web
2023068,37415,2026-08-12,11.05,shipped,web
2023069,49888,2026-08-25,248.4,shipped,web
2023070,28789,2026-08-06,258.72,shipped,phone
2023071,30285,2026-08-02,376.47,delivered,mobile_app
2023072,32343,2026-07-31,242.07,returned,phone
2023073,14614,2026-07-30,388.37,placed,web
2023074,11189,2026-08-04,345.0,delivered,mobile_app
2023075,15309,2026-08-22,395.17,placed,mobile_app
2023076,36193,2026-07-30,263.47,returned,mobile_app
2023077,28456,2026-08-19,79.08,shipped,mobile_app
2023078,1209,2026-07-28,489.54,shipped,phone
2023079,30261,2026-08-01,121.0,returned,phone
2023080,42857,2026-08-19,133.49,returned,phone
2023081,7272,2026-08-17,392.5,returned,web
2023082,36143,2026-08-03,290.46,placed,mobile_app
2023083,24253,2026-08-14,289.22,shipped,web
2023084,20991,2026-08-22,412.33,placed,mobile_app
2023085,39078,2026-08-04,434.37,placed,marketplace
2023086,20456,2026-08-03,271.06,shipped,marketplace
2023087,43352,2026-08-18,269.26,shipped,mobile_app
2023088,3878,2026-08-07,348.6,placed,marketplace
2023089,21348,2026-08-21,113.32,returned,phone
2023090,25029,2026-07-28,283.63,returned,marketplace
2023091,5469,2026-08-07,421.27,delivered,phone
2023092,45949,2026-08-06,359.47,delivered,marketplace
2023093,13125,2026-08-12,236.88,delivered,phone
2023094,9320,2026-08-08,471.4,delivered,mobile_app
2023095,28702,2026-08-05,162.0,placed,marketplace
2023096,4690,2026-08-13,230.89,returned,marketplace
2023097,10337,2026-08-11,426.19,delivered,mobile_app
2023098,24101,2026-08-26,430.97,placed,mobile_app
2023099,26174,2026-08-18,100.56,shipped,mobile_app
2023100,7109,2026-08-15,77.01,delivered,phone
2023101,45835,2026-08-03,88.2,shipped,mobile_app
2023102,2965,2026-08-05,433.96,shipped,phone
2023103,35286,2026-08-08,10.82,placed,marketplace
2023104,32351,2026-08-24,313.11,returned,mobile_app
2023105,14920,2026-08-08,404.54,delivered,marketplace
2023106,47748,2026-08-03,494.04,delivered,phone
2023107,12033,2026-08-18,403.06,shipped,mobile_app
2023108,27546,2026-08-08,380.87,delivered,web
2023109,43035,2026-08-01,450.56,placed,mobile_app
2023110,44121,2026-08-08,66.2,returned,phone
2023111,1444,2026-08-06,183.8,delivered,web
2023112,17167,2026-08-25,142.16,placed,mobile_app
2023113,226,2026-08-11,213.74,returned,web
2023114,36614,2026-08-04,321.13,placed,web
2023115,49732,2026-08-10,153.23,delivered,marketplace
2023116,9607,2026-08-09,251.01,delivered,phone
2023117,17257,2026-08-08,24.67,placed,web
2023118,34113,2026-08-25,103.79,shipped,marketplace
2023119,36639,2026-08-21,95.03,shipped,web
2023120,19371,2026-08-11,474.31,placed,phone
2023121,37897,2026-08-21,431.27,returned,marketplace
2023122,33457,2026-08-18,322.79,placed,marketplace
2023123,18736,2026-08-09,405.71,placed,marketplace
2023124,43547,2026-08-15,315.52,returned,phone
2023125,36720,2026-08-04,489.73,shipped,mobile_app
2023126,3633,2026-07-31,286.14,shipped,marketplace
2023127,44796,2026-08-11,338.88,delivered,marketplace
2023128,28317,2026-08-24,484.53,returned,marketplace
2023129,4970,2026-08-21,476.47,placed,mobile_app
2023130,27864,2026-08-19,473.2,delivered,phone
2023131,45238,2026-08-10,233.5,placed,web
2023132,9906,2026-08-04,52.48,shipped,web
2023133,19324,2026-08-04,296.79,returned,marketplace
2023134,9890,2026-08-27,459.69,shipped,mobile_app
2023135,25153,2026-07-29,395.17,returned,mobile_app
2023136,49812,2026-07-29,314.58,placed,marketplace
2023137,14524,2026-08-07,484.34,returned,phone
2023138,17041,2026-08-13,224.67,placed,web
2023139,45275,2026-08-07,414.22,placed,marketplace
2023140,27342,2026-08-08,174.38,returned,phone
2023141,28020,2026-08-03,144.81,returned,web
2023142,17893,2026-08-02,265.39,delivered,mobile_app
2023143,19959,2026-08-25,375.82,delivered,phone
2023144,41541,2026-08-23,198.16,returned,marketplace
2023145,29130,2026-08-24,107.02,delivered,marketplace
2023146,10212,2026-08-26,180.04,delivered,mobile_app
2023147,3957,2026-08-20,389.77,returned,web
2023148,48782,2026-08-14,257.7,returned,marketplace
2023149,2149,2026-08-16,366.78,returned,phone
2023150,12067,2026-07-28,254.69,returned,web
2023151,19689,2026-08-15,372.43,shipped,marketplace
2023152,745,2026-08-26,310.13,returned,web
2023153,9260,2026-08-24,486.98,delivered,marketplace
2023154,48565,2026-08-13,355.28,shipped,web
2023155,29764,2026-08-05,485.7,shipped,marketplace
2023156,23483,2026-08-07,321.79,delivered,phone
2023157,28319,2026-08-05,129.2,delivered,web
2023158,25664,2026-08-23,254.91,returned,phone
2023159,20562,2026-08-25,112.81,delivered,phone
2023160,884,2026-07-29,471.86,placed,web
2023161,37721,2026-08-27,363.45,delivered,phone
2023162,33934,2026-07-30,180.34,placed,phone
2023163,20994,2026-08-10,370.92,returned,mobile_app
2023164,31241,2026-08-01,499.89,placed,phone
2023165,37990,2026-08-24,230.31,shipped,marketplace
2023166,25103,2026-08-06,432.59,returned,phone
2023167,40474,2026-08-10,219.14,returned,web
2023168,18173,2026-07-29,145.58,returned,phone
2023169,19926,2026-08-04,139.84,placed,web
2023170,31615,2026-08-11,114.22,returned,marketplace
2023171,4902,2026-08-14,365.42,returned,marketplace
2023172,24255,2026-08-02,200.78,shipped,marketplace
2023173,43801,2026-08-24,123.65,shipped,web
2023174,10400,2026-08-27,49.19,delivered,mobile_app
2023175,32295,2026-08-04,313.39,placed,web
2023176,6788,2026-08-23,98.22,shipped,phone
2023177,5480,2026-08-05,23.73,shipped,mobile_app
2023178,5570,2026-08-17,111.75,returned,web
2023179,14032,2026-08-02,85.16,delivered,web
2023180,42994,2026-08-18,276.17,placed,mobile_app
2023181,44358,2026-08-17,277.02,placed,web
2023182,12402,2026-08-14,268.8,placed,marketplace
2023183,8599,2026-08-22,327.16,placed,marketplace
2023184,40194,2026-08-11,241.77,delivered,phone
2023185,38082,2026-07-29,132.69,placed,mobile_app
2023186,7033,2026-08-25,392.74,shipped,marketplace
2023187,30908,2026-08-10,420.12,delivered,mobile_app
2023188,12913,2026-08-23,417.07,placed,web
2023189,28971,2026-08-03,415.16,shipped,mobile_app
2023190,25271,2026-08-17,100.11,delivered,phone
2023191,21094,2026-07-29,278.5,delivered,marketplace
2023192,29402,2026-08-12,91.88,delivered,mobile_app
2023193,1649,2026-08-20,60.42,returned,web
2023194,30592,2026-08-08,211.78,returned,marketplace
2023195,25646,2026-08-24,328.67,returned,web
2023196,36009,2026-08-13,395.96,returned,web
2023197,32875,2026-08-07,276.57,returned,marketplace
2023198,12206,2026-07-29,14.85,delivered,marketplace
2023199,7335,2026-08-12,182.53,delivered,web
2023200,18349,2026-08-04,62.74,delivered,web
2023201,49568,2026-08-01,157.22,returned,mobile_app
2023202,34239,2026-08-09,307.33,placed,mobile_app
2023203,11089,2026-08-17,360.47,returned,mobile_app
